filename,curve_number,position_index,point_number,x_nm,measured_y_nN,linear_fit_used,linear_fit_y_nN,elasticity_fit_used,elasticity_fit_y_nN,indentation_delta_nm
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_22.jpk-qi-series,23,10834,1,273.5996985022242,-0.002579652871982561,0,,1,-2.457656873646067e-06,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_22.jpk-qi-series,23,10834,2,273.3497414397434,-0.004112364050925006,0,,1,-2.457656873646067e-06,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_22.jpk-qi-series,23,10834,3,273.1233258076728,-0.003983011477744917,0,,1,-2.457656873646067e-06,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_22.jpk-qi-series,23,10834,4,272.9333314471405,-0.0013309873429801701,0,,1,-2.457656873646067e-06,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_22.jpk-qi-series,23,10834,5,272.4946187097121,-0.015906115082391696,0,,1,-2.457656873646067e-06,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_22.jpk-qi-series,23,10834,6,272.3212492325938,-0.01210259022205989,0,,1,-2.457656873646067e-06,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_22.jpk-qi-series,23,10834,7,272.0920451293582,-0.012134879965366425,0,,1,-2.457656873646067e-06,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_22.jpk-qi-series,23,10834,8,271.81800696273507,-0.015304039732240851,0,,1,-2.457656873646067e-06,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_22.jpk-qi-series,23,10834,9,271.8148481623704,0.00028890421170989233,0,,1,-2.457656873646067e-06,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_22.jpk-qi-series,23,10834,10,271.54451213300575,-0.00262383187779226,0,,1,-2.457656873646067e-06,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_22.jpk-qi-series,23,10834,11,271.1174470153577,-0.01636070504509165,0,,1,-2.457656873646067e-06,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_22.jpk-qi-series,23,10834,12,271.12510339340014,-1.8661966277067996e-05,0,,1,-2.457656873646067e-06,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_22.jpk-qi-series,23,10834,13,271.1435387676482,0.01710147161311821,0,,1,-2.457656873646067e-06,0.0
