filename,curve_number,position_index,point_number,x_nm,measured_y_nN,linear_fit_used,linear_fit_y_nN,elasticity_fit_used,elasticity_fit_y_nN,indentation_delta_nm
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_15.jpk-qi-series,16,10704,1,272.0950991739429,-0.025942094563606327,0,,1,0.0013538921703438753,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_15.jpk-qi-series,16,10704,2,271.83899712749076,-0.027742942598990537,0,,1,0.0013538921703438753,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_15.jpk-qi-series,16,10704,3,271.8660898460809,-0.009960174471962936,0,,1,0.0013538921703438753,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_15.jpk-qi-series,16,10704,4,271.68582283240795,-0.006508408513322513,0,,1,0.0013538921703438753,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_15.jpk-qi-series,16,10704,5,271.62593940445765,0.005281568478576801,0,,1,0.0013538921703438753,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_15.jpk-qi-series,16,10704,6,271.8132602070529,0.03419382198526502,0,,1,0.0013538921703438753,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_15.jpk-qi-series,16,10704,7,271.6169678443787,0.036504115704199584,0,,1,0.0013538921703438753,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_15.jpk-qi-series,16,10704,8,271.70207588621867,0.05833673651558601,0,,1,0.0013538921703438753,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_15.jpk-qi-series,16,10704,9,271.0903426229781,0.031903559099186865,0,,1,0.0013538921703438753,0.0
C:\Users\s2237098\OneDrive - University of Edinburgh\PhD\Experiments\AFM\AFM data\2024\02.10 - REDO\qi-data-2024.10.02-12.34.24.687-cropped_15.jpk-qi-series,16,10704,10,270.87325222196176,0.03280480147297148,0,,1,0.0013538921703438753,0.0
